file_name,relative_path,file_type,data_scope,row_count,column_count,database_or_json_objects,file_size_bytes,sha256,analysis_date_utc,suspected_grain,candidate_primary_key,candidate_foreign_keys,patient_identifier_available,event_date_available,inspection_error
StructureDefinition-us-core-diagnosticreport-note.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-diagnosticreport-note.json,json,external_reference_or_fixture,1,23,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,95932,c5937e0fe2915a05cb0a6161fea329ea903f5910c3b3df51b3b84f57741d34be,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-direct.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-direct.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; context; type; baseDefinition; derivation; snapshot; differential,15999,ecab6d08459380ebdb5e6616bbd1a3c6ae42ceec00209d862c9732f02dc149a6,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-documentreference.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-documentreference.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,134444,b376b6602de85220c2ae322a5a9e1d460169f59049d422ec90dc164c98772dfb,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-encounter.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-encounter.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,157682,b7d7d3b79a82e603917876e7fff197cb96e44cdaa50471ffe9498f6d0642ab02,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-ethnicity.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-ethnicity.json,json,external_reference_or_fixture,1,25,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; purpose; copyright; fhirVersion; mapping; kind; abstract; context; type; baseDefinition; derivation; snapshot; differential,52917,4a222989bf67be2f68284fbd0deb440f79ca58d8e66d41bd4087467556cbadb6,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-extension-questionnaire-uri.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-extension-questionnaire-uri.json,json,external_reference_or_fixture,1,25,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; context; type; baseDefinition; derivation; snapshot; differential,16392,e6ca771b1f132bdcfe13c0319b19bc88adeaf0d2f7cb47624540b77058271564,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-genderIdentity.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-genderIdentity.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; context; type; baseDefinition; derivation; snapshot; differential,17218,d61f9f529f9319b6f2ef2ea053fa5f5ef6414aa6b37e2d914b6c95c8f4a54039,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-goal.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-goal.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,69789,16224ef476730fc87657bee9464a751b5f58b0a62bd1103edd88344a00c2860a,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-head-circumference.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-head-circumference.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,132368,2724167a5ddf4775f35c7b11c989bf93312449735c0b96fa2775e34034babcb7,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-heart-rate.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-heart-rate.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,131857,ba67bda4f247536ec7c7d903742346babd02207bdb603c63dad1f89a78797d1c,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-immunization.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-immunization.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,103425,e3acf64c4d83c4c3ffe769d1056be224061985d992abf3c9d1cfb88e2f1e424c,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-implantable-device.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-implantable-device.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,105502,37302a5f4e46a31ce5c10deeeaf8e757d7bb607ebd05e6951236157e05057793,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-jurisdiction.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-jurisdiction.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; context; type; baseDefinition; derivation; snapshot; differential,17190,8f1342b074ce326c7ef58f95dcd2fe0365a757827b7b42ca9a1630eb457b445b,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-location.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-location.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,85202,f36956a9189157d04d6822432cf1ef78fa3dfd6a5d0d634947a7f6d74839de48,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-medication.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-medication.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,49876,fe163d51943d27cf9ba4d2dbfbd9bc0d737619b796f8b16de22342f19a0d1509,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-medicationdispense.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-medicationdispense.json,json,external_reference_or_fixture,1,23,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,143038,f0db794158ccc34d42c40422fe1a1514d14f018aebc8d6e2ac67d79e5dacd068,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-medicationrequest.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-medicationrequest.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,189112,2c09bfbc3d7781b3a335853e330b5a4b71661ec9492b1ec6052c711cb2e698bf,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-observation-clinical-result.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-observation-clinical-result.json,json,external_reference_or_fixture,1,23,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,138897,0ba98269218f0ce8411ca5a8dbd50b8f3a65887a511202f15909c6d0c36e4b00,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-observation-lab.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-observation-lab.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,127003,ae1435362c4828261f6441549b1d5d10421de9d38a1614a3c1065a87ba074362,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-observation-occupation.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-observation-occupation.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,150442,5712da2d6538a9e4676b6d829a87fbf31415a6440a51ab9bd8b39d3bd29aba32,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-observation-pregnancyintent.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-observation-pregnancyintent.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,118414,cd9f171f8be0d5246dfef28a935d05ca8987186bb2c47dd59bd9d0166dd97c95,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-observation-pregnancystatus.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-observation-pregnancystatus.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,118250,3e9b43f8a50bf6b9a37afde77ffa23ae8bb19bc404cb34cd0be1b869954c69ad,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-observation-screening-assessment.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-observation-screening-assessment.json,json,external_reference_or_fixture,1,23,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,164191,a5185cc4052b780d055ae8a72d203b18b43f53239fb539878f4c15bf1c1b2b89,2026-08-28,reference/configuration JSON object,,,True,True,
