source_group,source_table,source_file,column_name,data_type,missing_percentage,unique_values,example_values,numeric_min,numeric_q05,numeric_q25,numeric_median,numeric_q75,numeric_q95,numeric_max,date_min,date_max,likely_semantic_role,timing_classification,possible_leakage_risk,missingness_interpretation,data_quality_concerns
raw_synthea,allergies,data/raw/synthea/allergies.csv,TYPE,str,0.0,1,allergy,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,constant or all-missing field
raw_synthea,careplans,data/raw/synthea/careplans.csv,CODE,int64,0.0,23,385691007 | 53950000 | 718361005,47387005.0,53950000.0,225358003.0,443402002.0,735985000.0,737567002.0,773513001.0,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,careplans,data/raw/synthea/careplans.csv,DESCRIPTION,str,0.0,23,Fracture care (regime/therapy) | Respiratory therapy (procedure) | Weight management program (regime/therapy),,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,careplans,data/raw/synthea/careplans.csv,ENCOUNTER,str,0.0,110,<direct/quasi-identifier values masked>,,,,,,,,,,identifier_or_foreign_key,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,careplans,data/raw/synthea/careplans.csv,Id,str,0.0,115,<direct/quasi-identifier values masked>,,,,,,,,,,identifier_or_foreign_key,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,careplans,data/raw/synthea/careplans.csv,PATIENT,str,0.0,28,<direct/quasi-identifier values masked>,,,,,,,,,,identifier_or_foreign_key,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,careplans,data/raw/synthea/careplans.csv,REASONCODE,float64,50.434783,24,65966004.0 | 263102004.0 | 16114001.0,16114001.0,44465007.0,59621000.0,126906006.0,444448004.0,714628002.0,714628002.0,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,high missingness (50.4%)
raw_synthea,careplans,data/raw/synthea/careplans.csv,REASONDESCRIPTION,str,50.434783,24,Fracture of forearm (disorder) | Fracture subluxation of wrist (disorder) | Fracture of ankle (disorder),,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,high missingness (50.4%)
raw_synthea,careplans,data/raw/synthea/careplans.csv,START,str,0.0,107,2019-09-16 | 2020-10-16 | 2018-05-04,,,,,,,,1960-03-09,2026-07-22,temporal,event_time,CONDITIONAL: require date <= analysis/prediction cutoff,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,careplans,data/raw/synthea/careplans.csv,STOP,str,53.043478,54,2019-11-10 | 2020-11-26 | 2018-06-29,,,,,,,,2001-12-27,2026-06-18,temporal,event_time,CONDITIONAL: require date <= analysis/prediction cutoff,collected_but_unavailable_or_unknown,high missingness (53.0%); some date values do not parse
raw_synthea,claims,data/raw/synthea/claims.csv,APPOINTMENTID,str,0.0,2260,2d68ad16-268a-478c-73b1-09735410738b | 76b20010-c318-5754-57e2-651f596ddb8c | aee7bbe1-0c45-c028-e6a0-bcfc37b5a989,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,claims,data/raw/synthea/claims.csv,CURRENTILLNESSDATE,str,0.0,1854,2019-12-25T01:11:51Z | 2018-01-19T18:38:21Z | 2016-10-10T23:04:33Z,,,,,,,,1937-09-01,2026-07-29,temporal,event_time,CONDITIONAL: require date <= analysis/prediction cutoff,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,claims,data/raw/synthea/claims.csv,DEPARTMENTID,int64,0.0,11,10 | 4 | 1,1.0,1.0,1.0,2.0,5.0,20.0,20.0,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,claims,data/raw/synthea/claims.csv,DIAGNOSIS1,int64,0.0,121,314529007 | 410620009 | 125605004,4557003.0,33879002.0,103697008.0,314529007.0,431857002.0,702927004.0,1.0939881000119104e+16,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,claims,data/raw/synthea/claims.csv,DIAGNOSIS2,float64,72.32525,88,125605004.0 | 195662009.0 | 66383009.0,6072007.0,18718003.0,73595000.0,160903007.0,314529007.0,741062008.0,1.0939881000119104e+16,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,high missingness (72.3%)
raw_synthea,claims,data/raw/synthea/claims.csv,DIAGNOSIS3,float64,89.871612,50,65966004.0 | 263102004.0 | 16114001.0,4557003.0,44465007.0,66383009.0,160904001.0,422650009.0,714628002.0,1.0939881000119104e+16,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,high missingness (89.9%)
raw_synthea,claims,data/raw/synthea/claims.csv,DIAGNOSIS4,float64,96.172135,19,73595000.0 | 1121000119107.0 | 1.0939881000119104e+16,46752004.0,66383009.0,73595000.0,271825005.0,422650009.0,1121000119107.0,1.0939881000119104e+16,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,high missingness (96.2%)
raw_synthea,claims,data/raw/synthea/claims.csv,DIAGNOSIS5,float64,98.50214,8,424393004.0 | 66383009.0 | 386661006.0,56018004.0,66383009.0,706893006.0,132281000119108.0,132281000119108.0,132281000119108.0,132281000119108.0,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,high missingness (98.5%)
raw_synthea,claims,data/raw/synthea/claims.csv,DIAGNOSIS6,float64,99.904898,4,66383009.0 | 840539006.0 | 386661006.0,56018004.0,57572754.75,63791757.75,226522007.5,500130506.0,772457305.9999999,840539006.0,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,high missingness (99.9%)
raw_synthea,claims,data/raw/synthea/claims.csv,DIAGNOSIS7,float64,99.952449,2,36955009.0 | 43724002.0,36955009.0,37293458.65,38647257.25,40339505.5,42031753.75,43385552.35,43724002.0,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,high missingness (100.0%)
raw_synthea,claims,data/raw/synthea/claims.csv,DIAGNOSIS8,float64,99.952449,2,840539006.0 | 386661006.0,386661006.0,409354906.0,500130506.0,613600006.0,727069506.0,817845106.0,840539006.0,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,high missingness (100.0%)
raw_synthea,claims,data/raw/synthea/claims.csv,HEALTHCARECLAIMTYPEID1,int64,0.0,2,1 | 2,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,claims,data/raw/synthea/claims.csv,HEALTHCARECLAIMTYPEID2,int64,0.0,3,1 | 2 | 0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,claims,data/raw/synthea/claims.csv,Id,str,0.0,4206,<direct/quasi-identifier values masked>,,,,,,,,,,identifier_or_foreign_key,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,claims,data/raw/synthea/claims.csv,LASTBILLEDDATE1,str,0.0,2258,2019-12-25T01:26:51Z | 2018-01-19T18:53:21Z | 2016-10-10T23:19:33Z,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,claims,data/raw/synthea/claims.csv,LASTBILLEDDATE2,str,14.24156,1957,2019-12-25T01:26:51Z | 2018-01-19T18:53:21Z | 2016-10-10T23:19:33Z,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,claims,data/raw/synthea/claims.csv,LASTBILLEDDATEP,str,0.0,2258,2019-12-25T01:26:51Z | 2018-01-19T18:53:21Z | 2016-10-10T23:19:33Z,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,claims,data/raw/synthea/claims.csv,OUTSTANDING1,float64,0.0,4,0.0 | 169.1 | 211.38,0.0,0.0,0.0,0.0,0.0,0.0,211.38,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,claims,data/raw/synthea/claims.csv,OUTSTANDING2,float64,14.24156,3,0.0 | 211.38 | 176.38,0.0,0.0,0.0,0.0,0.0,0.0,211.38,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,claims,data/raw/synthea/claims.csv,OUTSTANDINGP,float64,0.0,3,0.0 | 42.28 | 35.0,0.0,0.0,0.0,0.0,0.0,0.0,42.28,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,claims,data/raw/synthea/claims.csv,PATIENTDEPARTMENTID,int64,0.0,11,10 | 4 | 1,1.0,1.0,1.0,2.0,5.0,20.0,20.0,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,claims,data/raw/synthea/claims.csv,PATIENTID,str,0.0,31,2d68ad16-268a-478c-1f84-d0f1976e1a46 | 76b20010-c318-5754-8c85-983aa538522f | aee7bbe1-0c45-c028-1e62-1f4cdb30c273,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,claims,data/raw/synthea/claims.csv,PRIMARYPATIENTINSURANCEID,str,1.188778,9,26aab0cd-6aba-3e1b-ac5b-05c8867e762c | d31fccc3-1767-390d-966a-22a5156f4219 | b046940f-1664-3047-bca7-dfa76be352a4,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,claims,data/raw/synthea/claims.csv,PROVIDERID,str,0.0,93,95f62e98-c200-38ba-a140-a1473478ed67 | d4523a42-ae7d-3dcc-93b4-aba63ad527c8 | 44b1ed6f-7b9e-3184-8c0e-fabe22a30cf2,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,claims,data/raw/synthea/claims.csv,REFERRINGPROVIDERID,float64,100.0,0,,,,,,,,,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,high missingness (100.0%); constant or all-missing field
raw_synthea,claims,data/raw/synthea/claims.csv,SECONDARYPATIENTINSURANCEID,str,85.75844,1,b046940f-1664-3047-bca7-dfa76be352a4,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,high missingness (85.8%); constant or all-missing field
raw_synthea,claims,data/raw/synthea/claims.csv,SERVICEDATE,str,0.0,2215,2019-12-25T01:11:51Z | 2018-01-19T18:38:21Z | 2016-10-10T23:04:33Z,,,,,,,,1937-09-01,2026-07-29,temporal,event_time,CONDITIONAL: require date <= analysis/prediction cutoff,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,claims,data/raw/synthea/claims.csv,STATUS1,str,0.0,2,CLOSED | BILLED,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,claims,data/raw/synthea/claims.csv,STATUS2,str,14.24156,2,CLOSED | BILLED,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,claims,data/raw/synthea/claims.csv,STATUSP,str,0.0,2,CLOSED | BILLED,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,claims,data/raw/synthea/claims.csv,SUPERVISINGPROVIDERID,str,0.0,93,95f62e98-c200-38ba-a140-a1473478ed67 | d4523a42-ae7d-3dcc-93b4-aba63ad527c8 | 44b1ed6f-7b9e-3184-8c0e-fabe22a30cf2,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,claims_transactions,data/raw/synthea/claims_transactions.csv,ADJUSTMENTS,float64,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,constant or all-missing field
raw_synthea,claims_transactions,data/raw/synthea/claims_transactions.csv,AMOUNT,float64,53.854305,1443,136.8 | 136.0 | 215.7,0.0,0.0,29.21,129.94,431.4,862.8,40980.78,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,high missingness (53.9%)
raw_synthea,claims_transactions,data/raw/synthea/claims_transactions.csv,APPOINTMENTID,str,0.0,2260,2d68ad16-268a-478c-73b1-09735410738b | 76b20010-c318-5754-57e2-651f596ddb8c | aee7bbe1-0c45-c028-e6a0-bcfc37b5a989,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,claims_transactions,data/raw/synthea/claims_transactions.csv,CHARGEID,int64,0.0,30200,0 | 1 | 2,0.0,1957.95,9788.5,19762.5,29960.25,38281.05,40499.0,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,claims_transactions,data/raw/synthea/claims_transactions.csv,CLAIMID,str,0.0,4206,2d68ad16-268a-478c-8092-09cea5733443 | 76b20010-c318-5754-7036-ec23442d2d3d | aee7bbe1-0c45-c028-6030-64ba0356be9a,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,claims_transactions,data/raw/synthea/claims_transactions.csv,DEPARTMENTID,int64,0.0,11,10 | 4 | 1,1.0,1.0,1.0,2.0,6.0,20.0,20.0,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,claims_transactions,data/raw/synthea/claims_transactions.csv,DIAGNOSISREF1,int64,0.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,constant or all-missing field
raw_synthea,claims_transactions,data/raw/synthea/claims_transactions.csv,DIAGNOSISREF2,float64,66.927152,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,high missingness (66.9%); constant or all-missing field
raw_synthea,claims_transactions,data/raw/synthea/claims_transactions.csv,DIAGNOSISREF3,float64,89.400662,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,high missingness (89.4%); constant or all-missing field
raw_synthea,claims_transactions,data/raw/synthea/claims_transactions.csv,DIAGNOSISREF4,float64,96.334437,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,high missingness (96.3%); constant or all-missing field
raw_synthea,claims_transactions,data/raw/synthea/claims_transactions.csv,FEESCHEDULEID,int64,0.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,constant or all-missing field
raw_synthea,claims_transactions,data/raw/synthea/claims_transactions.csv,FROMDATE,str,0.0,5865,2019-12-25T01:11:51Z | 2018-01-19T18:38:21Z | 2016-10-10T23:04:33Z,,,,,,,,1937-09-01,2026-07-29,temporal,event_time,CONDITIONAL: require date <= analysis/prediction cutoff,collected_but_unavailable_or_unknown,none observed in univariate profile
